0.0,0.0,0.143787,0.143769
0.0,0.03125,0.163113,0.184153
0.0,0.0625,0.136676,0.182078
0.0,0.09375,0.147032,0.213203
0.0,0.125,0.147363,0.235513
0.0,0.15625,0.0618114,0.198735
0.0,0.1875,0.0846712,0.240412
0.0,0.21875,0.0975158,0.273596
0.0,0.25,0.0556718,0.27783
0.0,0.28125,0.0769272,0.314901
0.0,0.3125,0.0807142,0.342764
0.0,0.34375,0.0992994,0.374779
0.0,0.375,0.0927238,0.398179
0.0,0.40625,0.142396,0.432948
0.0,0.4375,0.166745,0.458342
0.0,0.46875,0.136872,0.477304
0.0,0.5,0.115175,0.498774
0.0,0.53125,0.122906,0.523569
0.0,0.5625,0.145916,0.544261
0.0,0.59375,0.0942565,0.576078
0.0,0.625,0.133451,0.591639
0.0,0.65625,0.0592293,0.637744
0.0,0.6875,0.100368,0.649865
0.0,0.71875,0.147439,0.654249
0.0,0.75,0.0994788,0.700266
0.0,0.78125,0.00604215,0.777859
0.0,0.8125,0.0550048,0.77813
0.0,0.84375,0.0618114,0.801265
0.0,0.875,0.0578046,0.831658
0.0,0.90625,0.0710086,0.848569
0.0,0.9375,0.0892855,0.859391
0.0,0.96875,0.0814431,0.892415
0.0,1.0,0.0992609,0.90076
0.03125,0.0,0.141102,0.117156
0.03125,0.03125,0.143786,0.14377
0.03125,0.0625,0.157296,0.18013
0.03125,0.09375,0.172184,0.215882
0.03125,0.125,0.144869,0.215886
0.03125,0.15625,0.167108,0.255872
0.03125,0.1875,0.109947,0.239957
0.03125,0.21875,0.122018,0.273205
0.03125,0.25,0.104886,0.289267
0.03125,0.28125,0.106895,0.316547
0.03125,0.3125,0.090727,0.336288
0.03125,0.34375,0.128284,0.376092
0.03125,0.375,0.107885,0.395434
0.03125,0.40625,0.136368,0.427272
0.03125,0.4375,0.153226,0.453763
0.03125,0.46875,0.143951,0.476263
0.03125,0.5,0.136165,0.498841
0.03125,0.53125,0.150932,0.523272
0.03125,0.5625,0.187904,0.541613
0.03125,0.59375,0.122646,0.575472
0.03125,0.625,0.134928,0.597354
0.03125,0.65625,0.128284,0.623908
0.03125,0.6875,0.123209,0.650719
0.03125,0.71875,0.163958,0.656823
0.03125,0.75,0.135754,0.694269
0.03125,0.78125,0.104019,0.737595
0.03125,0.8125,0.115769,0.756161
0.03125,0.84375,0.093759,0.797919
0.03125,0.875,0.112088,0.81034
0.03125,0.90625,0.124597,0.825361
0.03125,0.9375,0.121491,0.85329
0.03125,0.96875,0.104207,0.895811
0.03125,1.0,0.12196,0.903262
0.0625,0.0,0.159057,0.110333
0.0625,0.03125,0.1515,0.126591
0.0625,0.0625,0.158628,0.158614
0.0625,0.09375,0.166734,0.190528
0.0625,0.125,0.175948,0.222232
0.0625,0.15625,0.1754,0.24495
0.0625,0.1875,0.152695,0.251919
0.0625,0.21875,0.158637,0.280547
0.0625,0.25,0.153729,0.302126
0.0625,0.28125,0.137027,0.31851
0.0625,0.3125,0.126996,0.340138
0.0625,0.34375,0.144182,0.37292
0.0625,0.375,0.156891,0.401967
0.0625,0.40625,0.171606,0.429629
0.0625,0.4375,0.195233,0.456461
0.0625,0.46875,0.185942,0.477567
0.0625,0.5,0.164153,0.49893
0.0625,0.53125,0.178963,0.522932
0.0625,0.5625,0.216012,0.54057
0.0625,0.59375,0.192131,0.565973
0.0625,0.625,0.177074,0.592266
0.0625,0.65625,0.16395,0.62002
0.0625,0.6875,0.133427,0.657105
0.0625,0.71875,0.187092,0.656457
0.0625,0.75,0.153729,0.697874
0.0625,0.78125,0.123324,0.742155
0.0625,0.8125,0.129921,0.764349
0.0625,0.84375,0.14239,0.780987
0.0625,0.875,0.128137,0.81875
0.0625,0.90625,0.151353,0.823755
0.0625,0.9375,0.143785,0.856229
0.0625,0.96875,0.122856,0.9041
0.0625,1.0,0.149842,0.900199
0.09375,0.0,0.177921,0.103577
0.09375,0.03125,0.174653,0.124585
0.09375,0.0625,0.19054,0.166723
0.09375,0.09375,0.193259,0.193248
0.09375,0.125,0.201808,0.224738
0.09375,0.15625,0.211573,0.25594
0.09375,0.1875,0.183888,0.256831
0.09375,0.21875,0.177848,0.276967
