0.175,0.75,0.38744,0.586585
0.175,0.775,0.387423,0.595258
0.175,0.975,0.370463,0.689325
0.175,1.0,0.372004,0.696918
0.2,0.375,0.363873,0.44328
0.2,0.4,0.391186,0.463729
0.2,0.425,0.388725,0.472181
0.2,0.45,0.376086,0.479348
0.2,0.475,0.369367,0.489114
0.2,0.525,0.396583,0.508618
0.2,0.55,0.386861,0.518857
0.2,0.575,0.394024,0.526494
0.2,0.6,0.406731,0.53109
0.2,0.625,0.404207,0.539914
0.2,0.65,0.39741,0.551295
0.2,0.675,0.391489,0.563298
0.2,0.7,0.395475,0.569683
0.2,0.725,0.312111,0.640917
0.2,0.75,0.323771,0.646858
0.2,0.775,0.391291,0.59965
0.2,0.8,0.39186,0.60814
0.2,0.975,0.38042,0.689337
0.2,1.0,0.387596,0.687342
0.225,0.375,0.390609,0.450277
0.225,0.4,0.392206,0.460802
0.225,0.425,0.399881,0.472695
0.225,0.45,0.38715,0.479482
0.225,0.475,0.369453,0.488132
0.225,0.525,0.39665,0.509395
0.225,0.55,0.397898,0.518564
0.225,0.575,0.41042,0.524431
0.225,0.6,0.402472,0.535465
0.225,0.625,0.400554,0.545203
0.225,0.65,0.399306,0.554924
0.225,0.675,0.394016,0.567444
0.225,0.75,0.330259,0.654311
0.225,0.775,0.341653,0.658348
0.225,0.8,0.352371,0.66105
0.225,0.825,0.397686,0.620917
0.225,0.85,0.398766,0.628844
0.225,0.875,0.399872,0.63654
0.225,0.95,0.386077,0.686422
0.225,0.975,0.390537,0.689075
0.225,1.0,0.399978,0.681861
0.25,0.4,0.408718,0.463487
0.25,0.425,0.405832,0.47175
0.25,0.45,0.403595,0.480719
0.25,0.5,0.401687,0.499687
0.25,0.525,0.402174,0.509783
0.25,0.55,0.403595,0.519281
0.25,0.575,0.405832,0.52825
0.25,0.6,0.413789,0.534484
0.25,0.825,0.370124,0.66884
0.25,0.85,0.379363,0.668892
0.25,0.875,0.387901,0.668149
0.25,0.9,0.407367,0.648214
0.25,0.925,0.405845,0.660065
0.25,0.95,0.401857,0.676659
0.25,0.975,0.405878,0.678833
0.25,1.0,0.412066,0.67587
0.275,0.4,0.420142,0.464507
0.275,0.425,0.417094,0.472365
0.275,0.45,0.404027,0.478673
0.275,0.475,0.402287,0.489143
0.275,0.5,0.41261,0.499722
0.275,0.525,0.413144,0.509651
0.275,0.55,0.420023,0.517773
0.275,0.575,0.406731,0.53109
0.275,0.6,0.405168,0.542147
0.275,0.875,0.398836,0.668607
0.275,0.9,0.403601,0.671376
0.275,0.925,0.408001,0.673778
0.275,0.95,0.414508,0.670984
0.275,0.975,0.415827,0.6777
0.275,1.0,0.41707,0.68429
0.3,0.4,0.421836,0.460918
0.3,0.425,0.428402,0.473151
0.3,0.45,0.415219,0.478805
0.3,0.475,0.418704,0.489838
0.3,0.5,0.41261,0.499722
0.3,0.525,0.418704,0.510162
0.3,0.55,0.420518,0.519871
0.3,0.575,0.418174,0.530685
0.3,0.6,0.421836,0.539082
0.3,0.875,0.389478,0.707231
0.3,0.9,0.399853,0.700296
0.3,0.925,0.413951,0.682855
0.3,0.95,0.417924,0.684672
0.3,0.975,0.423698,0.68122
0.3,1.0,0.424946,0.687636
0.325,0.425,0.424696,0.467727
0.325,0.45,0.426476,0.478993
0.325,0.475,0.424302,0.489186
0.325,0.5,0.418072,0.499739
0.325,0.525,0.424302,0.510814
0.325,0.55,0.431727,0.519506
0.325,0.575,0.434737,0.52797
0.325,0.6,0.428866,0.540648
0.325,0.875,0.398371,0.717777
0.325,0.9,0.412431,0.700158
0.325,0.925,0.425134,0.681818
0.325,0.95,0.432693,0.673077
0.325,0.975,0.433913,0.67938
0.325,1.0,0.436849,0.680434
0.35,0.45,0.437821,0.479274
0.35,0.475,0.424574,0.487429
0.35,0.5,0.418072,0.499739
0.35,0.525,0.419186,0.513469
0.35,0.55,0.427458,0.524181
0.35,0.575,0.436492,0.531754
0.35,0.6,0.431832,0.545446
0.35,0.85,0.428999,0.665669
0.35,0.875,0.431031,0.672422
0.35,0.9,0.436713,0.668766
0.35,0.925,0.440012,0.669967
0.35,0.95,0.441276,0.676175
0.35,0.975,0.444079,0.677084
0.35,1.0,0.446639,0.677873
0.375,0.4,0.444555,0.455644
0.375,0.425,0.439114,0.463468
0.375,0.45,0.444216,0.477687
0.375,0.475,0.43573,0.487146
0.375,0.5,0.379839,0.499617
0.375,0.525,0.425018,0.514996
0.375,0.55,0.444216,0.522313
0.375,0.575,0.439114,0.536532
0.375,0.825,0.437258,0.663131
0.375,0.85,0.441215,0.664598
0.375,0.875,0.443003,0.670993
0.375,0.9,0.449497,0.661611
0.375,0.925,0.452224,0.662438
0.375,0.95,0.453221,0.668404
0.375,0.975,0.45552,0.669026
0.375,1.0,0.45761,0.669562
0.4,0.4,0.453654,0.453654
0.4,0.425,0.447566,0.460674
0.4,0.45,0.451147,0.475574
0.4,0.475,0.447012,0.486753
0.4,0.5,0.418072,0.499739
0.4,0.525,0.436414,0.515896
0.4,0.55,0.45359,0.523205
0.4,0.575,0.447566,0.539326
0.4,0.6,0.449792,0.550208
0.4,0.8,0.448184,0.655448
0.4,0.825,0.450206,0.661831
0.4,0.85,0.454985,0.657552
0.4,0.875,0.45778,0.658324
0.4,0.9,0.458934,0.664263
0.4,0.925,0.462471,0.659501
0.4,0.95,0.464455,0.659955
0.4,0.975,0.462868,0.676376
0.4,1.0,0.464652,0.676742
0.425,0.4,0.460674,0.447566
0.425,0.425,0.453654,0.453654
0.425,0.45,0.456827,0.471218
0.425,0.475,0.45207,0.484023
0.425,0.5,0.452209,0.499848
0.425,0.525,0.450775,0.516408
0.425,0.55,0.463643,0.524238
0.425,0.575,0.461379,0.538621
0.425,0.6,0.460674,0.552434
0.425,0.75,0.452916,0.656946
0.425,0.775,0.456887,0.658083
0.425,0.8,0.461584,0.653666
0.425,0.85,0.467956,0.649538
0.425,0.875,0.468936,0.655319
0.425,0.9,0.469803,0.66105
0.425,0.925,0.472473,0.655985
0.425,0.975,0.471037,0.683432
0.425,1.0,0.471643,0.689051
0.45,0.4,0.475574,0.451147
0.45,0.425,0.471975,0.457963
0.45,0.45,0.471999,0.471999
0.45,0.475,0.467024,0.483512
0.45,0.5,0.456305,0.499861
0.45,0.525,0.462139,0.51893
0.45,0.55,0.470068,0.529932
0.45,0.575,0.469703,0.545446
0.45,0.6,0.473131,0.553738
0.45,0.75,0.468936,0.655319
0.45,0.775,0.472643,0.650466
0.45,0.8,0.474858,0.650852
0.45,0.825,0.478407,0.640358
0.45,0.85,0.478372,0.651396
0.45,0.875,0.479066,0.657005
0.45,0.9,0.481031,0.651752
0.45,0.95,0.471048,0.760567
0.45,1.0,0.45,1.0
0.475,0.375,0.488217,0.441086
0.475,0.4,0.485428,0.441713
0.475,0.425,0.484023,0.45207
0.475,0.45,0.482291,0.464582
0.475,0.475,0.48262,0.48262
0.475,0.5,0.480883,0.499939
0.475,0.525,0.483586,0.516414
0.475,0.55,0.485344,0.529312
0.475,0.575,0.485751,0.542748
0.475,0.6,0.485428,0.558287
0.475,0.75,0.484239,0.657609
0.475,0.775,0.487143,0.641426
0.475,0.8,0.487753,0.646962
0.475,0.825,0.489108,0.641591
0.475,0.85,0.489104,0.652544
0.475,0.875,0.49019,0.647144
0.475,0.9,0.491142,0.641733
0.475,0.925,0.490378,0.663574
0.475,0.975,0.488517,0.718174
0.475,1.0,0.479816,0.903675
0.5,0.375,0.5,0.452208
0.5,0.4,0.5,0.450843
0.5,0.425,0.5,0.460401
0.5,0.45,0.5,0.472691
0.5,0.475,0.5,0.482249
0.5,0.5,0.5,0.5
0.5,0.525,0.5,0.512289
0.5,0.55,0.5,0.53004
0.5,0.575,0.5,0.539599
0.5,0.725,0.5,0.620162
0.5,0.75,0.5,0.636547
0.5,0.775,0.5,0.631085
0.5,0.8,0.5,0.631085
0.5,0.825,0.5,0.642009
0.5,0.85,0.5,0.636547
0.5,0.875,0.5,0.636547
0.5,0.9,0.5,0.642009
0.5,0.925,0.5,0.652933
0.5,0.95,0.5,0.696628
0.5,0.975,0.5,0.871408
0.5,1.0,0.5,0.931489
0.525,0.375,0.510444,0.447781
0.525,0.4,0.512253,0.450986
0.525,0.425,0.512954,0.461138
0.525,0.45,0.514045,0.47191
0.525,0.475,0.513517,0.486483
0.525,0.5,0.510378,0.5
0.525,0.525,0.512552,0.512552
0.525,0.55,0.512213,0.524426
0.525,0.575,0.514249,0.542748
0.525,0.675,0.520083,0.640582
0.525,0.7,0.515582,0.624653
0.525,0.725,0.512666,0.613998
0.525,0.75,0.5125,0.625
0.525,0.775,0.510879,0.619668
0.525,0.8,0.509979,0.619746
0.525,0.825,0.509635,0.625253
0.525,0.85,0.50895,0.625304
0.525,0.875,0.50872,0.630795
0.525,0.925,0.511867,0.701741
0.525,0.95,0.520299,0.865383
0.525,0.975,0.517511,0.832715
0.525,1.0,0.51391,0.778209
0.55,0.375,0.522313,0.444216
0.55,0.4,0.526869,0.446262
0.55,0.45,0.528966,0.471034
0.55,0.475,0.525648,0.487176
0.55,0.5,0.520482,0.5
0.55,0.525,0.526869,0.513434
0.55,0.55,0.520276,0.520276
0.55,0.575,0.519693,0.52954
0.55,0.7,0.529143,0.616574
0.55,0.725,0.524882,0.611968
0.55,0.75,0.521423,0.607116
0.55,0.775,0.520518,0.61285
0.55,0.8,0.518856,0.613139
0.55,0.825,0.51661,0.607968
0.55,0.85,0.517766,0.624361
0.55,0.875,0.518768,0.640763
0.55,0.9,0.518969,0.651752
0.55,0.925,0.522336,0.689857
0.55,0.95,0.538602,0.847423
0.55,0.975,0.529732,0.782458
0.55,1.0,0.533152,0.831522
0.575,0.425,0.53669,0.46331
0.575,0.45,0.542037,0.471975
0.575,0.475,0.556998,0.481001
0.575,0.5,0.531406,0.5
0.575,0.525,0.540157,0.513386
0.575,0.55,0.534084,0.522723
0.575,0.6,0.527856,0.537141
0.575,0.65,0.543967,0.587935
0.575,0.675,0.536576,0.585345
0.575,0.7,0.532603,0.58694
0.575,0.725,0.53109,0.593269
0.575,0.75,0.52982,0.599399
0.575,0.775,0.525868,0.59485
0.575,0.8,0.526494,0.605976
0.575,0.825,0.527019,0.617084
0.575,0.85,0.529755,0.638857
0.575,0.875,0.52785,0.639251
0.575,0.9,0.52919,0.655682
0.575,0.925,0.530374,0.672121
0.575,0.95,0.535917,0.715503
0.575,0.975,0.550259,0.818308
0.575,1.0,0.550233,0.834891
0.6,0.35,0.572713,0.39093
0.6,0.375,0.581888,0.39764
0.6,0.4,0.581105,0.418895
0.6,0.425,0.583021,0.437734
0.6,0.45,0.54641,0.476795
0.6,0.475,0.539741,0.490065
0.6,0.6,0.550208,0.550208
0.6,0.625,0.537532,0.546915
0.6,0.65,0.560594,0.590891
0.6,0.675,0.540648,0.571134
0.6,0.7,0.536639,0.573279
0.6,0.725,0.537711,0.584849
0.6,0.75,0.534484,0.586211
0.6,0.775,0.535465,0.597528
0.6,0.8,0.537998,0.613995
0.6,0.825,0.53855,0.625289
0.6,0.85,0.542014,0.647049
0.6,0.9,0.546364,0.685458
0.6,0.925,0.545035,0.691401
0.6,0.95,0.545024,0.702609
0.6,0.975,0.572013,0.842063
0.6,1.0,0.570696,0.853484
0.625,0.375,0.581105,0.418895
0.625,0.4,0.57677,0.438584
0.625,0.425,0.570253,0.457848
0.625,0.45,0.58114,0.467544
0.625,0.475,0.591049,0.48179
0.625,0.575,0.574936,0.544962
0.625,0.6,0.563975,0.55118
0.625,0.625,0.565656,0.565656
0.625,0.65,0.555946,0.567135
0.625,0.675,0.550794,0.571112
0.625,0.7,0.552106,0.58337
0.625,0.725,0.54244,0.576393
0.625,0.75,0.543967,0.587935
0.625,0.775,0.549723,0.609391
0.625,0.8,0.544115,0.605877
0.625,0.825,0.549017,0.627446
0.625,0.85,0.5496,0.63888
0.625,0.875,0.558725,0.676175
0.625,0.9,0.553761,0.672038
0.625,0.925,0.550858,0.672918
0.625,0.95,0.564321,0.731556
0.625,0.975,0.55421,0.706
0.625,1.0,0.555637,0.72255
0.65,0.3,0.598314,0.368915
0.65,0.325,0.631518,0.346562
0.65,0.35,0.66221,0.33779
0.65,0.375,0.630074,0.391605
0.65,0.4,0.645426,0.403049
0.65,0.425,0.568394,0.465803
0.65,0.45,0.572542,0.475819
0.65,0.65,0.569518,0.569519
0.65,0.675,0.563982,0.574646
0.65,0.7,0.555711,0.574282
0.65,0.725,0.551505,0.577258
0.65,0.75,0.553392,0.588987
0.65,0.775,0.554924,0.600694
0.65,0.8,0.553738,0.607476
0.65,0.825,0.55951,0.628939
0.65,0.85,0.577455,0.68073
0.65,0.875,0.562883,0.657208
0.65,0.9,0.557534,0.653424
0.65,0.925,0.559988,0.669967
0.65,0.95,0.558724,0.676175
0.65,0.975,0.564145,0.703126
0.675,0.275,0.590538,0.383593
0.675,0.3,0.59711,0.389017
0.675,0.325,0.600416,0.399584
0.675,0.35,0.67832,0.347154
0.675,0.375,0.597779,0.430157
0.675,0.4,0.580618,0.453932
0.675,0.425,0.580324,0.465575
0.675,0.45,0.584028,0.475992
0.675,0.475,0.651396,0.478372
0.675,0.65,0.587086,0.574646
0.675,0.675,0.577243,0.577243
0.675,0.7,0.568337,0.578099
0.675,0.725,0.567065,0.586227
0.675,0.75,0.568908,0.59844
0.675,0.775,0.570376,0.610592
0.675,0.8,0.568802,0.617947
0.675,0.825,0.567326,0.625035
0.675,0.85,0.563508,0.627017
0.675,0.875,0.562363,0.633636
0.675,0.9,0.567866,0.655123
0.675,0.925,0.564468,0.656565
0.675,0.95,0.567307,0.673077
0.675,0.975,0.566087,0.67938
0.7,0.225,0.618863,0.336562
0.7,0.25,0.605772,0.367784
0.7,0.275,0.605232,0.381614
0.7,0.3,0.60814,0.39186
0.7,0.325,0.594541,0.417276
0.7,0.35,0.596129,0.427903
0.7,0.375,0.588002,0.444999
0.7,0.4,0.583049,0.458475
0.7,0.425,0.617625,0.455891
0.7,0.45,0.63247,0.466882
0.7,0.475,0.640912,0.482386
0.7,0.5,0.647471,0.5
0.7,0.675,0.578099,0.568337
0.7,0.7,0.577243,0.577243
0.7,0.725,0.579831,0.58981
0.7,0.75,0.5853,0.606626
0.7,0.775,0.583526,0.614848
0.7,0.8,0.587861,0.631793
0.7,0.825,0.568701,0.61164
0.7,0.85,0.565036,0.613814
0.7,0.875,0.571968,0.634941
0.7,0.9,0.585492,0.670984
0.7,0.925,0.569769,0.648261
0.7,0.95,0.575421,0.669699
0.7,1.0,0.56694,0.667351
0.725,0.125,0.646126,0.256456
0.725,0.15,0.650631,0.265684
0.725,0.2,0.621254,0.338328
0.725,0.225,0.621053,0.352045
0.725,0.25,0.635191,0.349788
0.725,0.325,0.625029,0.402755
0.725,0.35,0.60907,0.427287
0.725,0.375,0.590716,0.449602
0.725,0.4,0.599823,0.455634
0.725,0.425,0.608814,0.463729
0.725,0.45,0.627964,0.471564
0.725,0.475,0.662854,0.481905
0.725,0.5,0.663857,0.5
0.725,0.675,0.590538,0.570419
0.725,0.7,0.58981,0.579831
0.725,0.725,0.592691,0.592691
0.725,0.75,0.602307,0.613674
0.725,0.775,0.607219,0.631046
0.725,0.8,0.601591,0.635455
0.725,0.825,0.580833,0.616759
0.725,0.85,0.576792,0.619455
0.725,0.875,0.573063,0.621772
0.725,0.9,0.569621,0.623772
0.725,0.925,0.574111,0.639988
0.725,0.95,0.578164,0.656329
0.725,0.975,0.570144,0.648084
0.725,1.0,0.571723,0.659386
0.75,0.075,0.646771,0.250487
0.75,0.1,0.662108,0.240626
0.75,0.125,0.651485,0.272771
0.75,0.15,0.655558,0.282218
0.75,0.175,0.659848,0.292197
0.75,0.225,0.639614,0.346424
0.75,0.25,0.635175,0.364825
0.75,0.275,0.629913,0.383078
0.75,0.325,0.616338,0.418563
0.75,0.35,0.603038,0.438177
0.75,0.375,0.60259,0.448705
0.75,0.4,0.596353,0.461459
0.75,0.425,0.615094,0.465472
0.75,0.45,0.623184,0.475363
0.75,0.475,0.641304,0.48587
0.75,0.55,0.649963,0.529993
0.75,0.575,0.651715,0.545514
0.75,0.6,0.672422,0.568969
0.75,0.625,0.622131,0.561066
0.75,0.65,0.598354,0.559013
0.75,0.675,0.593966,0.565776
0.75,0.7,0.59383,0.575064
0.75,0.725,0.605554,0.594999
0.75,0.75,0.635175,0.635175
0.75,0.775,0.621244,0.633369
0.75,0.8,0.601402,0.621682
0.75,0.825,0.606565,0.638535
0.75,0.85,0.595239,0.633336
0.75,0.875,0.593921,0.640882
0.75,0.9,0.583949,0.634319
0.75,0.925,0.588617,0.65065
0.75,0.95,0.590185,0.662335
0.75,0.975,0.578859,0.649833
0.75,1.0,0.580606,0.661214
0.775,0.075,0.65726,0.256961
0.775,0.1,0.663998,0.261456
0.775,0.125,0.661497,0.279775
0.775,0.15,0.651851,0.306734
0.775,0.175,0.641122,0.333218
0.775,0.2,0.688227,0.294661
0.775,0.225,0.658347,0.341652
0.775,0.25,0.669741,0.345689
0.775,0.275,0.660636,0.36857
0.775,0.3,0.641351,0.397199
0.775,0.325,0.633631,0.414962
0.775,0.35,0.629464,0.429383
0.775,0.375,0.619336,0.445756
0.775,0.4,0.612927,0.458936
0.775,0.425,0.621197,0.466946
0.775,0.45,0.639718,0.474597
0.775,0.475,0.635986,0.487638
0.775,0.55,0.645092,0.52638
0.775,0.6,0.623193,0.544798
0.775,0.625,0.614363,0.551983
0.775,0.65,0.605489,0.55754
0.775,0.675,0.601376,0.564512
0.775,0.7,0.606013,0.577101
0.775,0.775,0.631312,0.631313
0.775,0.8,0.632866,0.644945
0.775,0.825,0.60937,0.629256
0.775,0.85,0.607983,0.637433
0.775,0.875,0.603358,0.640944
0.775,0.95,0.593987,0.653798
0.775,0.975,0.593044,0.660714
0.775,1.0,0.589494,0.662717
0.8,0.075,0.685836,0.23673
0.8,0.1,0.676964,0.264046
0.8,0.125,0.663776,0.295279
0.8,0.15,0.649291,0.325827
0.8,0.175,0.655597,0.331436
0.8,0.2,0.673796,0.326203
0.8,0.225,0.709365,0.308081
0.8,0.25,0.709797,0.325169
0.8,0.275,0.705367,0.345974
0.8,0.3,0.699961,0.366692
0.8,0.325,0.669843,0.400925
0.8,0.35,0.631902,0.434049
0.8,0.375,0.626044,0.447482
0.8,0.425,0.658964,0.460259
0.8,0.45,0.634689,0.477552
0.8,0.475,0.646962,0.487753
0.8,0.5,0.652933,0.5
0.8,0.525,0.646962,0.512247
0.8,0.55,0.640077,0.523346
0.8,0.575,0.63247,0.533118
0.8,0.6,0.62954,0.54318
0.8,0.625,0.621002,0.550418
0.8,0.65,0.612361,0.556181
0.8,0.675,0.608511,0.563298
0.8,0.75,0.642662,0.618885
0.8,0.775,0.648971,0.636557
0.8,0.8,0.666072,0.666072
0.8,0.825,0.666711,0.680604
0.8,0.85,0.620854,0.640997
0.8,0.95,0.60301,0.654516
0.8,0.975,0.602081,0.661629
0.8,1.0,0.598353,0.663924
0.825,0.1,0.65499,0.309242
0.825,0.125,0.657394,0.31839
0.825,0.15,0.663528,0.323892
0.825,0.175,0.68152,0.318479
0.825,0.2,0.748831,0.270309
0.825,0.225,0.766849,0.274203
0.825,0.25,0.712132,0.336821
0.825,0.275,0.693101,0.366314
0.825,0.3,0.690718,0.382635
0.825,0.325,0.639462,0.424905
0.825,0.35,0.628938,0.44049
0.825,0.375,0.61725,0.454904
0.825,0.4,0.620068,0.463056
0.825,0.425,0.638372,0.468068
0.825,0.45,0.66735,0.474254
0.825,0.475,0.663374,0.487433
0.825,0.525,0.66882,0.512986
0.825,0.575,0.65966,0.536845
0.825,0.6,0.635729,0.541763
0.825,0.625,0.627446,0.549018
0.825,0.65,0.61902,0.554932
0.825,0.675,0.692361,0.603579
0.825,0.7,0.662808,0.60019
0.825,0.725,0.648194,0.602596
0.825,0.75,0.642864,0.609896
0.825,0.775,0.712646,0.679932
0.825,0.8,0.70067,0.685235
0.825,0.825,0.658347,0.658348
0.825,0.85,0.637512,0.648091
0.825,0.875,0.639509,0.660973
0.825,0.95,0.624717,0.672686
0.825,0.975,0.607948,0.657771
0.825,1.0,0.607159,0.664862
0.85,0.075,0.663191,0.301838
0.85,0.1,0.665447,0.310917
0.85,0.125,0.675156,0.312331
0.85,0.15,0.7549,0.245098
0.85,0.175,0.744148,0.27329
0.85,0.2,0.806875,0.236963
0.85,0.225,0.736213,0.314403
0.85,0.25,0.691114,0.363489
0.85,0.275,0.688371,0.378904
0.85,0.3,0.684947,0.394315
0.85,0.325,0.641672,0.429164
0.85,0.35,0.635547,0.441908
0.85,0.375,0.63888,0.4504
0.85,0.4,0.62079,0.465489
0.85,0.425,0.638857,0.470245
0.85,0.45,0.66221,0.476827
0.85,0.525,0.707024,0.514787
0.85,0.55,0.678431,0.52549
0.85,0.6,0.6523,0.543514
0.85,0.625,0.63888,0.5496
0.85,0.65,0.620486,0.551637
0.85,0.675,0.631902,0.565951
0.85,0.7,0.637525,0.578586
0.85,0.725,0.647021,0.594514
0.85,0.75,0.646669,0.604764
0.85,0.775,0.650317,0.618107
0.85,0.8,0.657585,0.635073
0.85,0.825,0.656095,0.644946
0.85,0.85,0.658347,0.658348
0.85,0.875,0.667703,0.679683
0.85,0.9,0.65106,0.672641
0.85,0.925,0.638886,0.668648
0.85,0.95,0.630777,0.668143
0.85,0.975,0.623119,0.667091
0.85,1.0,0.61589,0.665559
0.875,0.075,0.673457,0.303414
0.875,0.1,0.675573,0.312721
0.875,0.125,0.708555,0.291444
0.875,0.15,0.75954,0.257761
0.875,0.175,0.776541,0.26033
0.875,0.2,0.755901,0.295278
0.875,0.225,0.724629,0.335271
0.875,0.25,0.699961,0.366692
0.875,0.275,0.668607,0.398835
0.875,0.3,0.697592,0.394617
0.875,0.325,0.643535,0.433017
0.875,0.35,0.641995,0.443202
0.875,0.375,0.634722,0.455093
0.875,0.4,0.642492,0.462002
0.875,0.425,0.660675,0.467865
0.875,0.45,0.667833,0.477622
0.875,0.475,0.696192,0.48692
0.875,0.55,0.678661,0.523822
0.875,0.575,0.660675,0.532135
0.875,0.6,0.658324,0.54222
0.875,0.625,0.645085,0.548362
0.875,0.65,0.636923,0.554769
0.875,0.675,0.628686,0.560054
0.875,0.7,0.63976,0.574539
0.875,0.725,0.654556,0.592734
0.875,0.75,0.64997,0.599981
0.875,0.775,0.662966,0.619509
0.875,0.8,0.657805,0.626245
0.875,0.825,0.673354,0.650241
0.875,0.85,0.675689,0.663977
0.875,0.875,0.666071,0.666073
0.875,0.9,0.664366,0.675325
0.875,0.925,0.648161,0.667917
0.875,0.95,0.636367,0.663642
0.875,0.975,0.631992,0.667191
0.875,1.0,0.62453,0.666042
0.9,0.05,0.746749,0.222405
0.9,0.075,0.683425,0.305109
0.9,0.1,0.689244,0.310754
0.9,0.125,0.743063,0.272127
0.9,0.15,0.730187,0.298585
0.9,0.175,0.775537,0.276124
0.9,0.2,0.744692,0.31648
